SiteUnit,Species,MeanCov,Constancy,nPlots
ICH xw  a/103,PSEUMEN,12.5181818181818,81.8181818181818,11
BWBSmw   /104,CALACAN,0.425806451612903,22.5806451612903,31
ESSFmk   /01,TSUGMER,15.1111111111111,88.8888888888889,18
SBS wk 1 /01,SPIRLUC,0.552083333333333,37.5,48
IDF dk 5 /101,PINUCON,3.67647058823529,18.8235294117647,85
BWBSmw   /104,HYLOSPL,24.4548387096774,83.8709677419355,31
MS  xk 1 /103,LINNBOR,2.11111111111111,33.3333333333333,9
BWBSdk   /101,ABIELAS,7.67835051546392,43.298969072165,97
ESSFmw   /06,RUBUPAR,6.12142857142857,57.1428571428571,14
ESSFwh 3 /110,VIOLORB,0.27875,31.25,32
ESSFwm 1 /110,BARBLYC,0.166666666666667,26.6666666666667,15
CWH vh 3 /103.2,THUJPLI,3.22222222222222,27.7777777777778,18
CWH vh 3 /103.2,TSUGHET,4.19444444444444,50,18
CWH vh 3 /103.2,RHIZGLB,0.844444444444445,16.6666666666667,18
CWH vh 3 /103.2,RHYTLOR,9.5,50,18
BWBSmk   /111,POPUTRE,0.912765957446809,23.4042553191489,47
ICH mw 3 /04,HYLOSPL,1.32758620689655,37.9310344827586,29
CWH vh 3 /103.2,STRUSPI,1.34444444444444,50,18
CWH vh 3 /103.2,CORNCAN,0.116666666666667,16.6666666666667,18
CWH vh 3 /103.2,MENZFER,0.505555555555556,33.3333333333333,18
ICH mw 3 /04,TSUGHET,2.48965517241379,44.8275862068966,29
CWH vh 3 /103.2,GAULSHA,11.0277777777778,66.6666666666667,18
CWH vh 3 /103.2,ALNUALN,0.944444444444444,11.1111111111111,18
CWH vh 3 /103.2,PICESIT,21.9166666666667,94.4444444444444,18
CWH vh 3 /103.2,CALANUT,48.2777777777778,100,18
CWH vh 3 /103.2,EURHORE,13.5555555555556,77.7777777777778,18
CWH vh 3 /103.2,HYLOSPL,3.77777777777778,22.2222222222222,18
SBS mc 2 /03,VACCCAE,11,83.3333333333333,6
SBS mc 2 /02,CLADRAN,5.46666666666667,46.6666666666667,15
ESSFwm 2 /101,BARBLYC,3.64583333333333,58.3333333333333,24
ESSFwh 3 /102,SALIX,0.55,50,4
SBS dw 1 /01,PLEUSCH,35.2972972972973,100,37
SBS mc 2 /01,EURYCON,0.944247787610619,21.2389380530973,113
ESSFmv 1 /04,PLEUSCH,48.3333333333333,100,3
ICH mw 4 /112,TSUGHET,36.2857142857143,100,21
PP  xh 1 /110,PSEUMEN,12.5526315789474,68.421052631579,19
ICH vk 2 /03,THUJPLI,41.5,100,2
ESSFwc 4 /112,PLEUSCH,0.1,33.3333333333333,6
ESSFwc 2 /04,HYPOPHY,0.104166666666667,4.16666666666667,48
SBS mk 1 /01,PLEUSCH,32.1529411764706,94.1176470588235,17
ESSFmh   /111,RHIZMAG,3.53846153846154,23.0769230769231,13
IDF xk   /112,MAIASTE,0.454545454545455,81.8181818181818,11
SBS wk 2 /02,VACCMEM,17.3333333333333,100,3
ICH wk 1 /110,STRESTR,0.261016949152542,18.6440677966102,59
IDF xk   /102,PSEUSPI,12.8,90,10
BWBSmk   /Wb03,RHODGRO,27.3064516129032,93.5483870967742,31
SBS mc 2 /10,RUBUPED,10.2777777777778,100,9
SBS wk 2 /03,CORNCAN,7.76947368421053,100,19
ESSFwc 2 /01,STRELAN,6.30476190476191,95.2380952380952,84
SBS wk 1 /01,ACERGLA,0.385416666666667,12.5,48
SBS wk 1 /09,LONIINV,7.25,100,2
SBS wk 1 /01,STREAMP,0.452083333333333,54.1666666666667,48
ICH mc 2 /01,STREAMP,0.170588235294118,13.7254901960784,153
CWH wh 1 /114,RUBUSPE,16.125,100,4
CWH wh 1 /114,ALNURUB,66.75,100,4
CWH wh 1 /114,ATHYFIL,1.05,75,4
CWH wh 1 /114,OSMORHI,0.375,50,4
CWH wh 1 /114,PLAGINS,6.5,75,4
BWBSwk 2 /102,PELTAPH,12.6666666666667,100,3
ESSFmh   /110,THALOCC,0.176666666666667,33.3333333333333,21
ESSFmw   /06,THALOCC,2.17142857142857,50,14
MS  xv   /07,STERTOM,0.2,20,10
CWH wh 1 /114,RHYTLOR,11.875,100,4
CWH wh 1 /114,TIARTRI,1.125,75,4
SBPSxc   /05,ANEMMUL,0.2,57.1428571428571,7
SBPSmk   /07,AQUIFOR,0.0285714285714286,28.5714285714286,7
CWH wh 1 /114,TRISCAN,4,75,4
CWH wh 1 /114,PICESIT,11.5,100,4
CWH wh 1 /114,LEUCACA,13.875,75,4
BWBSdk   /104,CLADARB,0.271641791044776,10.4477611940299,67
ESSFwc 2 /04,LONIINV,0.239583333333333,14.5833333333333,48
IDF xk   /103,JUNISCO,2.95714285714286,71.4285714285714,7
MS  dk   /110,ALNUALN2,0.441176470588235,14.7058823529412,34
ESSFdc 2 /111,ABIELASD,0.0586206896551724,13.7931034482759,29
SBS mk 1 /09,ACTARUB,0.555555555555556,44.4444444444444,9
ICH mk 3 /05,CLINUNI,2.1,100,5
ICH mk 4 /101,BERBAQU,0.075,18.75,16
ESSFxv 2 /01,LINNBOR,7.02,85,20
ESSFmh   /112,TSUGHET,1.2,40,5
ESSFwv   /05,HYLOSPL,8.125,56.25,16
ICH mk 4 /101,AMELALN,0.425,37.5,16
ESSFdk 2 /104,THALOCC,0.448310344827586,31.0344827586207,29
ICH wc   /01,DRYOEXP,0.622222222222222,77.7777777777778,9
ESSFwc 2 /07,RHODALB,4.20833333333333,66.6666666666667,24
SBS vk   /01,STRELAN,2.02891304347826,80.4347826086957,46
ESSFdkw  /103,ARNICOR,2.95652173913043,78.2608695652174,23
ESSFmm 3 /101,MONEUNI,0.0591176470588235,29.4117647058824,34
SBS dw 3 /05,VACCCAE,4.425,91.6666666666667,12
ESSFwh 2 /103,CLADGRA2,0.714285714285714,28.5714285714286,7
SBS dk   /06,RIBELAC,1.13636363636364,50,22
MS  dk   /105,PYROCHL,0.131578947368421,26.3157894736842,38
ICH mc 2 /04,POPUBAL,0.103571428571429,10.7142857142857,28
MS  dk   /105,PLEUSCH,21.7631578947368,89.4736842105263,38
ESSFwcw  /101,EPILANA,0.00282051282051282,5.12820512820513,39
ESSFmc   /04,PINUCON2,9.875,62.5,8
SBS wk 1 /10,PICEENE,9.19166666666667,83.3333333333333,12
BWBSwk 2 /104,MITENUD,0.0583333333333333,25,12
SBS mc 2 /06,OSMOBER,1.07692307692308,69.2307692307692,13
IDF dk 3 /08,GOODOBL,0.233333333333333,83.3333333333333,6
MS  dm 2 /101,USNEA,0.04,2.66666666666667,75
SBS mc 2 /01,BRACHYL,0.420353982300885,13.2743362831858,113
ESSFwk 2 /06,ARNICOR,0.8,40,5
ICH mw 2 /111.1,VERAVIR,0.24,20,25
IDF xh 1 /105,ARNICOR,0.138095238095238,38.0952380952381,21
ESSFwh 2 /101,TSUGHET,12.415,65,20
ICH dk   /02,HIERALI,0.3625,75,8
PP  xh 1 /101,VULPOCT,0.0909090909090909,18.1818181818182,33
ESSFwc 4 /101,SAMBRAC,0.18972972972973,16.2162162162162,37
SBS mc 2 /06,ACTARUB,0.730769230769231,84.6153846153846,13
ESSFmh   /112,ABIELAS,11.8,100,5
ESSFwm 3 /101,NEOTCOR,0.00505,10,20
MS  dm 2 /101,CLADONI,0.104,17.3333333333333,75
ICH wk 1 /103,PICEENG,0.361111111111111,16.6666666666667,18
SBS dw 1 /05,TIMMAUS,1.08333333333333,50,6
SBS dw 2 /03,ORYZASP,3,100,2
PP  xh 1 /104,PINUPON,19.725,100,20
IDF xh 2 /101,CLAYLAN,0.0215686274509804,5.88235294117647,51
ICH mc 2 /09,MITENUD,1.375,100,4
BWBSmw   /101,GALIBOR,0.276595744680851,42.5531914893617,47
ICH wc   /05,RIBELAC,1.025,83.3333333333333,12
ESSFdc 1 /101,ARNILAT,5,72.2222222222222,36
ESSFdk 2 /104,LINNBOR,1.84827586206897,48.2758620689655,29
SBS mk 1 /01,RIBELAC,1.14,88.2352941176471,17
ICH dk   /01,RUBUPED,0.6,45.4545454545455,11
ESSFwk 1 /02,RUBUPED,0.585714285714286,42.8571428571429,21
BWBSdk   /110,VACCVIT,0.973333333333333,40,15
SBS dw 3 /06,CHAMANG,0.4,80,5
ESSFwc 4 /103,BARBLYC,4.63939393939394,54.5454545454545,33
ESSFwm 4 /110,PICEENG,11.04,100,10
ICH mw 2 /102,PAXIMYR,6.14285714285714,100,7
SBS wk 1 /01,CHAMANG,0.217708333333333,43.75,48
SBS dk   /06,CALACAN,2.70477272727273,77.2727272727273,22
SBS mm   /07,LOPHVEN,0.142857142857143,28.5714285714286,7
ESSFxc 1 /112,EQUIARV,18.4,100,5
ICH mw 5 /111,GOODOBL,0.277777777777778,22.2222222222222,9
ICH mk 2 /04,PTILCRI,1.75,50,14
BG  xw 2 /111,PLEUSCH,11.3846153846154,76.9230769230769,13
ICH mw 5 /104,LINNBOR,9.66666666666667,86.6666666666667,15
ICH mk 2 /05,MITENUD,0.530769230769231,26.9230769230769,26
IDF dk 4 /01,SALIBEB,0.0363636363636364,9.09090909090909,22
ICH wk 1 /04,PELTAPH,0.355813953488372,34.8837209302326,43
ICH mk 3 /08,CARDOCC,0.05,50,4
ESSFmh   /110,LYCOANN,0.352857142857143,33.3333333333333,21
ICH mw 2 /104,SPIRLUC,1.58148148148148,59.2592592592593,27
SBS mc 3 /08,EQUISYL,1.875,25,8
IDF xx 2 /101,ASTER,0.1,18.1818181818182,11
MS  dm 2 /104,LUPIARC,3.5,83.3333333333333,24
BWBSmk   /103,GEOCLIV,2.5,75,16
MS  dw   /101,RUBUPAR,1.45454545454545,72.7272727272727,11
ESSFwk 1 /01,HYLOSPL,3.25172413793103,55.1724137931035,29
ESSFmkw  /110,SANIUNC,6.375,87.5,8
ICH wk 2 /04,NEOTCOR,0.545454545454545,72.7272727272727,11
BWBSdk   /101,NEOTCOR,0.00319587628865979,4.12371134020619,97
ICH wk 1 /110,POLYLOG,0.0169491525423729,3.38983050847458,59
IDF xx 2 /104,BRACALB,1.3,26.6666666666667,15
ICH mw 3 /02,SHEPCAN,1,33.3333333333333,6
BWBSwk 2 /104,DICRPOL,0.05,16.6666666666667,12
MS  xk 2 /101,ARNICOR,1.9,70.3703703703704,27
PP  xh 1 /111,PRUNVIR,0.125,25,8
ICH wk 1 /101,PICEENG,1.35970149253731,16.4179104477612,67
ESSFwh 2 /112,CANAMOD,0.457142857142857,28.5714285714286,7
MS  xk 1 /104,CLADECM,1.91666666666667,58.3333333333333,24
ESSFwk 2 /03,RIBEGLA,2.2,80,10
ICH mw 3 /01,MAIASTE,0.178571428571429,17.8571428571429,28
SBS mk 1 /07,PINUCON2,5.911,50,10
IDF dk 5 /102,FRAGVIR,0.22,60,5
ESSFwm 1 /101,SORBSIT,0.49,45,20
SBS mh   /05,BETUPAP,4.48181818181818,90.9090909090909,11
IDF xh 1 /105,EURYCON,0.29047619047619,9.52380952380952,21
ICH wk 2 /08,PLEUSCH,3.3375,87.5,8
ICH mw 2 /Ws10,RHIZPUN,25.3333333333333,100,3
MS  dm 2 /103,PEDIRAC,0.45,11.1111111111111,18
SBS dw 2 /01,PICEMAR,0.102564102564103,5.12820512820513,39
ESSFmm 3 /112,LEPTPYR,0.836666666666667,50,6
SBS wk 2 /02,ABIELAS,15,100,3
MS  xk 1 /112,EQUIARV,9.625,87.5,8
SBS mc 3 /08,EQUIPRA,1.875,25,8
IDF dk 1 /111,PICEENE,24.4833333333333,83.3333333333333,18
ESSFwh 2 /101,GOODOBL,0.045,30,20
IDF xk   /102,TARAOFF,0.361,70,10
SBS mw   /10,CAREAQU,13.3333333333333,50,6
ICH vk 1 /112,BRACHYT,0.5,50,4
IDF ww   /01,ABIEGRA,0.294736842105263,7.89473684210526,38
ESSFxv 2 /04,POTEGLU,0.04,20,10
IDF xm   /08,RIBEHUD,0.5125,62.5,8
SBPSmc   /04,CLADDEF,0.3,40,5
ICH mk 3 /07,LONIINV,4,80,5
ESSFmv 1 /01,MAIARAC,0.305882352941177,17.6470588235294,17
SBPSxc   /05,ORTHSEC,0.0428571428571429,28.5714285714286,7
IDF dk 1 /101,TIMMAUS,1.06129032258065,24.1935483870968,62
CWH wh 1 /116,VACCPAR,1.20909090909091,72.7272727272727,11
ESSFmh   /110,STREAMP,0.690476190476191,57.1428571428571,21
CWH wh 1 /116,PICESIT,16.0636363636364,81.8181818181818,11
CWH wh 1 /116,MENZFER,2.79090909090909,90.9090909090909,11
ESSFdkw  /110,HIERGRA,0.0566666666666667,22.2222222222222,9
CWH wh 1 /116,RUBUSPE,0.436363636363636,63.6363636363636,11
ESSFwc 2 /03,PELTAPH,0.143859649122807,15.7894736842105,57
ESSFwc 3 /01,VERAVIR,2.856,92,25
ICH wk 1 /04,CLINUNI,3.76744186046512,88.3720930232558,43
ESSFmcw  /110,CASSMER,0.113636363636364,9.09090909090909,22
CWH wh 1 /116,BUCKUND,0.427272727272727,36.3636363636364,11
CWH wh 1 /116,RHIZGLB,8.59090909090909,81.8181818181818,11
CWH wh 1 /116,POLYALI,0.463636363636364,18.1818181818182,11
CWH wh 1 /116,GALITRD,0.181818181818182,27.2727272727273,11
IDF mw 2 /01,RHYTTRI,2.25,71.875,32
ESSFdc 1 /101,RHODALB,23.6666666666667,94.4444444444444,36
CWH wh 1 /116,LYSIAME,0.5,63.6363636363636,11
CWH wh 1 /116,TIARTRI,0.6,81.8181818181818,11
CWH wh 1 /116,RHYTLOR,17.7727272727273,81.8181818181818,11
CWH wh 1 /116,MONEUNI,0.145454545454545,27.2727272727273,11
CWH wh 1 /116,PLAGINS,0.0909090909090909,18.1818181818182,11
ESSFmv 3 /07,ELYMGLA,1.5,66.6666666666667,3
BWBSdk   /104,GOODREP,0.021089552238806,19.4029850746269,67
BWBSwk 2 /101,CORNCAN,10.2352941176471,100,17
MS  xk 1 /104,HYLOSPL,0.208333333333333,16.6666666666667,24
ESSFmv 2 /01,ALNUALN2,3.658,20,50
SBS wk 1 /01,PELTMEM,0.0270833333333333,18.75,48
SBS dw 3 /08,LYCOANN,0.4125,87.5,8
SBS vk   /01,GYMNDRY,15.9978260869565,91.304347826087,46
CWH wh 1 /116,CONOSAL,5.45454545454545,45.4545454545455,11
CWH wh 1 /116,SCAPBOL,0.954545454545455,27.2727272727273,11
SBS mk 1 /09,PICEGLA,15,77.7777777777778,9
MS  dm 2 /101,CARECOC,0.233333333333333,17.3333333333333,75
CWH wh 1 /116,NEOTBAN,0.209090909090909,45.4545454545455,11
CWH wh 1 /116,TSUGHET,27.9090909090909,90.9090909090909,11
CWH wh 1 /116,PELLNEE,4,72.7272727272727,11
MS  dm 1 /104,ARCTUVA,6.444,68,25
SBS mh   /05,MAIARAC,0.281818181818182,90.9090909090909,11
ICH xw   /103,ACHIMIL,0.633333333333333,66.6666666666667,21
MS  dm 1 /103,PEDIBRA,0.0769230769230769,15.3846153846154,13
MS  xv   /04,PTILCRI,0.108378378378378,13.5135135135135,37
IDF xh 2 /112,BETUPAP,22.1111111111111,88.8888888888889,9
CWH wh 1 /116,STRUSPI,1.36363636363636,90.9090909090909,11
CWH wh 1 /116,ATHYFIL,0.363636363636364,45.4545454545455,11
CWH wh 1 /116,DRYOEXP,0.272727272727273,45.4545454545455,11
CWH wh 1 /116,CALANUT,0.227272727272727,18.1818181818182,11
ESSFwm 1 /110,POLYLYA,0.04,13.3333333333333,15
CWH wh 1 /116,PLAGASL,0.454545454545455,18.1818181818182,11
CWH wh 1 /116,LEUCACA,4.63636363636364,54.5454545454545,11
MS  dw   /110,VIOLORB,0.0285714285714286,9.52380952380952,21
CWH wh 1 /116,PLAGPOR,0.1,18.1818181818182,11
MS  dk   /105,CHIMUMB,0.369473684210526,65.7894736842105,38
BWBSmw   /103,LINNBOR,6.024,96,25
SBS mc 2 /01,AQUIFOR,0.0256637168141593,3.53982300884956,113
ESSFwh 3 /102,XEROTEN,11,75,4
IDF dk 2 /104,ANTEMIC,0.0731707317073171,14.6341463414634,41
ICH wk 1 /101,TSUGHETD,0.0646268656716418,13.4328358208955,67
CWH wh 1 /115,RHYTLOR,28.2,97.5,40
PP  xh 1 /101,POLYPIL,0.303030303030303,15.1515151515152,33
SBS mc 2 /10,PICEENE,31,88.8888888888889,9
ESSFmcw  /102,CLADBEL,0.169230769230769,15.3846153846154,13
SBS dw 2 /06,ORYZASP,5.51578947368421,57.8947368421053,19
SBS wk 3 /07,GALITRF,0.0875,87.5,8
CWH wh 1 /115,PICESIT,4.3775,80,40
CWH wh 1 /115,EURHORE,2.3625,42.5,40
MS  dm 2 /111,HYPOOCC,0.392857142857143,17.8571428571429,28
CWH wh 1 /115,ATHYFIL,0.115,10,40
CWH wh 1 /115,SPHAGIR,7.4125,42.5,40
CWH wh 1 /115,PLAGINS,0.1275,7.5,40
CWH wh 1 /115,RHIZGLB,4.0875,50,40
ESSFdkw  /110,VERAVIR,0.388888888888889,33.3333333333333,9
ICH mk 3 /05,SPIRLUC,0.44,60,5
ESSFxv 2 /02,POLYJUN,0.8125,25,16
CWH wh 1 /115,HYLOSPL,24.05,97.5,40
CWH wh 1 /115,GALITRD,0.225,7.5,40
CWH wh 1 /115,MONEUNI,0.0275,5,40
SBS wk 1 /01,PICEENE,13.4564166666667,81.25,48
ESSFwc 2 /04,BARBILO,0.5625,4.16666666666667,48
CWH wh 1 /115,HOOKLUC,0.125,17.5,40
CWH wh 1 /115,MENZFER,1.6725,67.5,40
CWH wh 1 /115,ALNURUB,0.7,15,40
CWH wh 1 /115,NEOTBAN,0.1325,22.5,40
CWH wh 1 /115,VACCPAR,2.572525,80,40
BWBSdk   /101,SALIGLA,0.445360824742268,11.340206185567,97
IDF dm 2 /104,VIOLADU,0.0475,13.8888888888889,36
BG  xh 1 /110,RIBECER,0.833333333333333,66.6666666666667,3
ESSFwm 2 /110,PARNFIM,0.0333333333333333,11.1111111111111,18
IDF xm   /05,DICRPOL,0.722222222222222,55.5555555555556,9
CWH wh 1 /115,PELLNEE,2.5125,47.5,40
CWH wh 1 /115,PLAGPOR,0.112525,10,40
CWH wh 1 /115,TSUGHET,24.845025,100,40
CWH wh 1 /115,GAULSHA,21.975,82.5,40
IDF xh 2 /101,CETRISL,0.109803921568627,11.7647058823529,51
SBS wk 1 /08,CINNLAT,0.05,30,20
CWH wh 1 /115,POLYGLY,0.0575,10,40
CWH wh 1 /115,DRYOEXP,0.015,5,40
CWH wh 1 /115,STRUSPI,1.8425,90,40
CWH wh 1 /115,BUCKUND,0.475,37.5,40
CWH wh 2 /101,RHYTLOR,18.3753086419753,72.8395061728395,81
BG  xh 3 /111,PSEUSPI,15.625,100,4
CWH wh 2 /101,LYCOCLA,0.395061728395062,28.3950617283951,81
CWH wh 2 /101,MONEUNI,0.406172839506173,58.0246913580247,81
CWH wh 2 /101,PELTIGE,0.0283950617283951,3.7037037037037,81
CWH wh 2 /101,COPTASP,0.846913580246914,75.3086419753087,81
CWH wh 2 /101,TSUGMER,3.33827160493827,34.5679012345679,81
ICH vk 2 /02,VACCMEM,7,100,3
IDF xh 2 /101,TUCKPLA,0.215686274509804,9.80392156862745,51
SBS wk 3 /03,PSEUMEN,15,100,2
ICH mw 1 /03,TSUGHET,89.6,100,5
CWH wh 2 /101,PICESIT,4.73827160493827,86.4197530864198,81
CWH wh 2 /101,POLYALI1,0.659259259259259,29.6296296296296,81
CWH wh 2 /101,TSUGHET,30.1395061728395,100,81
CWH wh 2 /101,EURHORE,1.47654320987654,35.8024691358025,81
CWH wh 2 /101,HYLOSPL,15.4555555555556,75.3086419753087,81
CWH wh 2 /101,DICRSCO,0.287654320987654,17.283950617284,81
CWH wh 2 /101,STRUSPI,0.690123456790123,82.7160493827161,81
CWH wh 2 /101,TIARTRI,0.135802469135802,27.1604938271605,81
CWH wh 2 /101,HUPECON,0.44320987654321,53.0864197530864,81
ICH dk   /01,VACCMEM,2.13636363636364,90.9090909090909,11
ESSFwh 1 /101,VACCOVL,1.46285714285714,40,35
SBPSmk   /01,STREAMP,0.0447368421052632,10.5263157894737,38
MS  xk 1 /110,PLEUSCH,25.6818181818182,100,11
IDF xw   /01,CLADPHY,0.0928571428571429,64.2857142857143,14
CWH wh 2 /101,RHIZGLB,6.33703703703704,61.7283950617284,81
CWH wh 2 /101,CALLNOO,10.0864197530864,72.8395061728395,81
CWH wh 2 /101,EURHPRA,0.0320987654320988,3.7037037037037,81
CWH wh 2 /101,VACCPAR,1.74320987654321,69.1358024691358,81
CWH wh 2 /101,NEOTBAN,0.293827160493827,44.4444444444444,81
CWH wh 2 /101,DRYOEXP,0.0950617283950617,19.7530864197531,81
ESSFwc 2 /05,RHODALB,10.1111111111111,44.4444444444444,9
SBS dw 1 /09,BETUPAP,0.928571428571429,57.1428571428571,7
SBPSxc   /05,ROSAACI,1.12857142857143,100,7
ICH mc 2 /04,RUBUPED,2.05364285714286,57.1428571428571,28
IDF xm   /02,PSEUMEN,11.525,100,8
CWH vh 1 /101,CORNCAN,3.1925,45,40
CWH vh 1 /101,VACCOVT,6.3275,45,40
CWH vh 1 /101,MENZFER,3.2375,75,40
CWH vh 1 /101,VACCOVL,1.3775,20,40
MS  dw   /110,STREAMP,0.269047619047619,57.1428571428571,21
ESSFdc 1 /110,VIOLORB,1.09166666666667,58.3333333333333,12
CWH vh 1 /101,VACCPAR,6.02,82.5,40
CWH vh 1 /101,RHIZGLB,1.425,45,40
CWH vh 1 /101,RHYTLOR,12.3775,77.5,40
CWH vh 1 /101,BUCKUND,1.5675,50,40
ESSFwc 3 /01,STRELAN,3.488,72,25
SBS mc 2 /01,SORBSCO,0.375221238938053,46.9026548672566,113
BWBSmk   /Wb09,ROSAACI,0.425,75,4
CWH vh 1 /101,HYLOSPL,18.575,87.5,40
CWH vh 1 /101,MAIADIL,0.70025,42.5,40
CWH vh 1 /101,THUJPLI,20.31,87.5,40
SBPSxc   /02,SYNTRUR,0.377777777777778,7.40740740740741,27
MS  xv   /04,RHODALB,3.68378378378378,27.027027027027,37
SBS wk 1 /10,CORNSER,6.66666666666667,66.6666666666667,12
CWH vh 1 /101,LYSIAME,0.1125,5,40
CWH vh 1 /101,STRUSPI,27.477525,95,40
CWH vh 1 /101,VACCALA,2.6775,32.5,40
CWH vh 1 /101,RUBUSPE,1.54,52.5,40
CWH vh 1 /101,TAXUBRE,0.7525,20,40
MS  xv   /04,ANTEPAR,0.0297297297297297,5.40540540540541,37
CWH vh 1 /101,EURHORE,9.79,82.5,40
CWH vh 1 /101,EURHPRA,0.8775,7.5,40
CWH vh 1 /101,GAULSHA,45.09525,100,40
ESSFwm 4 /102,ANTERAC,0.0666666666666667,25,12
SBS wk 2 /02,PLEUSCH,77.3333333333333,100,3
CWH vh 1 /101,TSUGHET,31.195,100,40
CWH vm 1 /114,POA_MAR,0.508108108108108,21.6216216216216,37
CWH vm 1 /114,DRYOEXP,1.98108108108108,75.6756756756757,37
ICH wk 1 /104,CLADCON,0.0555555555555556,8.88888888888889,45
ESSFmv 2 /04,SORBSCO,0.349130434782609,60.8695652173913,23
CWH vm 1 /114,PLAGASP,0.0702702702702703,8.10810810810811,37
CWH vm 1 /114,ATHYFIL,3.51621621621622,75.6756756756757,37
CWH vm 1 /114,EURHPRA,1.08108108108108,16.2162162162162,37
CWH vm 1 /114,PROSSMI,0.027027027027027,5.40540540540541,37
CWH vm 1 /114,ABIEAMA,14.7162162162162,54.0540540540541,37
ESSFwm 1 /101,MENZFER,19.75,95,20
CWH vm 1 /114,MYCEMUR,0.224324324324324,18.9189189189189,37
CWH vm 1 /114,RHIZGLB,1.22975675675676,27.027027027027,37
CWH vm 1 /114,TOLMMEN,0.324324324324324,10.8108108108108,37
CWH vm 1 /114,MAIADIL,5.01891891891892,75.6756756756757,37
ICH vk 1 /103,ALECSAR,0.636363636363636,27.2727272727273,11
ESSFmv 1 /04,PYROCHL,0.233333333333333,100,3
IDF xk   /101,PSEUMEN,13.5333333333333,100,6
SBS vk   /04,RIBELAX,0.0176470588235294,17.6470588235294,17
CWH vm 1 /114,HYLOSPL,14.0675675675676,59.4594594594595,37
CWH vm 1 /114,VACCPAR,4.40540540540541,75.6756756756757,37
CWH vm 1 /114,CONOSAL,1.27297297297297,16.2162162162162,37
BWBSwk 2 /111,ABIELAS,3.78181818181818,45.4545454545455,11
IDF xh 2 /111,PRUNEMA,0.208333333333333,25,12
CWH vm 1 /114,GRASS,0.162162162162162,8.10810810810811,37
CWH vm 1 /114,TRAUCAR,2.13243243243243,45.945945945946,37
CWH vm 1 /114,STRELAN,0.916216216216216,35.1351351351351,37
CWH vm 1 /114,BOYKOCC,0.0297297297297297,8.10810810810811,37
CWH vm 1 /114,PICESIT,20.1621621621622,70.2702702702703,37
CWH vm 1 /114,LEUCACA,3.51351351351351,24.3243243243243,37
IDF dm 2 /110,PROSTRA,0.868666666666667,46.6666666666667,15
ESSFmv 3 /04,STREAMP,0.617647058823529,88.2352941176471,17
CWH vm 1 /114,ADIAALE,0.327027027027027,16.2162162162162,37
CWH vm 1 /114,TIARTRI,6.85135135135135,83.7837837837838,37
CWH vm 1 /114,RHYTLOR,12.8378378378378,67.5675675675676,37
CWH vm 1 /114,TSUGHET,30.9081081081081,97.2972972972973,37
CWH vm 1 /114,TRILOVA,0.0108108108108108,8.10810810810811,37
ESSFmv 3 /04,LYCOANN,3.44117647058824,82.3529411764706,17
MS  dm 2 /103,LONIUTA,0.988888888888889,38.8888888888889,18
SBS wk 1 /06,CHAMANG,0.280357142857143,64.2857142857143,28
ESSFwv   /01,MENZFER,17.6,76,25
CWH vm 1 /114,STREAMP,0.264864864864865,35.1351351351351,37
CWH vm 1 /114,CLAYSIB,0.0111081081081081,16.2162162162162,37
CWH vm 1 /114,EURHORE,3.91891891891892,43.2432432432432,37
CWH vm 1 /114,PLAGINS,2.06756756756757,32.4324324324324,37
CWH vm 1 /114,RIBEBRA,2.22162162162162,21.6216216216216,37
CWH vm 1 /114,STRUSPI,3.31624324324324,67.5675675675676,37
ICH mk 3 /07,GYMNDRY,24,100,5
ESSFwh 3 /111,RUBUPED,2.62,70,20
CWH vm 1 /114,GALITRF,0.513540540540541,37.8378378378378,37
CWH vm 1 /114,POLYMUN,18.7702702702703,78.3783783783784,37
CWH vm 1 /114,VACCOVL,0.405432432432432,18.9189189189189,37
CWH vm 1 /114,RUBUSPE,12.1189189189189,100,37
CWH vm 1 /114,PRENALA,0.0702702702702703,8.10810810810811,37
PP  xh 2 /110.2,ARTEFRI,0.238461538461538,46.1538461538462,13
SBS mc 3 /07,SYMPCII,4.125,87.5,8
ESSFdkw  /102,RIBELAC,0.05,16.6666666666667,12
ICH mk 2 /05,RUBUPAR,3.1,61.5384615384615,26
SBS mh   /07,ACTARUB,0.1875,62.5,8
MS  dc 2 /07,RIBELAC,0.8,77.7777777777778,9
BWBSwk 2 /101,MONEUNI,0.935294117647059,58.8235294117647,17
SBPSmk   /07,MONEUNI,0.2,71.4285714285714,7
ICH mw 2 /111.1,PLAGINS,0.6004,8,25
ESSFwh 1 /103,LONIUTA,2.68461538461538,92.3076923076923,13
MS  xv   /04,SPIRLUC,0.502702702702703,45.945945945946,37
ESSFwk 1 /02,CLADPHY,0.30952380952381,33.3333333333333,21
ESSFmcw  /110,SANIUNC,4.86363636363636,45.4545454545455,22
ESSFdc 2 /112,RHIZMAG,1.77777777777778,22.2222222222222,9
ICH vc   /03,OPLOHOR,60.7222222222222,100,18
ESSFmh   /111,PICEENE,3.30769230769231,46.1538461538462,13
ICH wk 4 /01,ORTHSEC,1.275,85,20
IDF xh 1 /101,GALITRF,0.02625,6.25,80
IDF xx 2 /103,CALOCHO,0.15,30,10
IDF dk 5 /101,SOLIDAG,0.02,4.70588235294118,85
ESSFdkw  /103,MOSS,2.39130434782609,17.3913043478261,23
